_id,OBJECTID,Animal_Lab_ID,Event,Date,SpeciesNameEng,RegionEng,Species,SettlementEng,LocationNotSettlementEng,Year,Month
285,107,A00308070 ,59.0,2017-12-10,Dog,Hasharon,VII B,Basma,,2017,12
286,106,A00307762 ,58.0,2017-12-06,Jackal,Amakim,VII B,Gid'Ona,,2017,12
287,105,A00307755 ,57.0,2017-12-05,Dog,Amakim,VII B,Afula,,2017,12
288,104,A00307547,55.0,2017-12-04,Jackal,Amakim,VII B,Yoqne'Am(Moshava),,2017,12
289,103,A00307546,56.0,2017-12-04,Jackal,Hasharon,VII B,Bat Shelomo,,2017,12
290,102,A00307402,54.0,2017-12-03,Jackal,Amakim,VII B,Moledet,,2017,12
291,101,A00307240 ,53.0,2017-11-30,Jackal,Amakim,VII B,Ramat Hashofet,,2017,11
292,124,A00307236 ,52.0,2017-11-30,Cattle,Amakim,VII B,En Hashofet,,2017,11
293,98,A00307054 ,49.0,2017-11-29,Cattle,Amakim,VII B,En Hashofet,,2017,11
294,99,A00307051 ,50.0,2017-11-29,Jackal,Amakim,VII B,Nir Dawid (Tel Amal),,2017,11
295,100,A00307111 ,51.0,2017-11-29,Jackal,Amakim,VII B,Nahalal,,2017,11
296,97,A00306869 ,48.0,2017-11-27,Dog,Amakim,VII B,Ramat Hashofet,,2017,11
297,123,A00306724 ,47.0,2017-11-26,Dog,Amakim,VII B,Gid'Ona,,2017,11
298,96,A00306447 ,46.0,2017-11-22,Jackal,Amakim,VII B,Newe Etan,,2017,11
299,95,A00306323 ,45.0,2017-11-21,Jackal,Amakim,VII B,Sede Terumot,,2017,11
300,94,A00306315 ,44.0,2017-11-21,Jackal,Amakim,VII B,Yoqne'Am(Moshava),,2017,11
301,93,A00305789 ,43.0,2017-11-16,Cattle,Amakim,VII B,Yoqne'Am(Moshava),,2017,11
302,92,A00305664 ,42.0,2017-11-15,Cat,Amakim,VII B,Gan Ner,,2017,11
303,91,A00305504 ,41.0,2017-11-14,Jackal,Amakim,VII B,Ramat Hashofet,,2017,11
304,89,A00305395 ,39.0,2017-11-13,Jackal,Amakim,VII B,Gid'Ona,,2017,11
305,90,A00305400 ,40.0,2017-11-13,Cat,Amakim,VII B,Gan Ner,,2017,11
306,88,A00305161 ,38.0,2017-11-12,Sheep,Amakim,VII B,Ramat Zevi,,2017,11
307,87,A00304896,37.0,2017-11-08,Cattle,Amakim,VII B,Yardena,,2017,11
308,86,A00304876,36.0,2017-11-07,Jackal,Amakim,VII B,En Hashofet,,2017,11
309,85,A00304484,35.0,2017-11-05,Jackal,Amakim,VII B,Bet She'An,,2017,11
310,84,A00304380,34.0,2017-11-02,Jackal,Amakim,VII B,Afula,,2017,11
311,83,A00303627,33.0,2017-10-26,Jackal,Amakim,VII B,Merhavya(Qibbuz),,2017,10
312,82,A00303739 ,32.0,2017-10-26,Jackal,Amakim,VII B,Perazon,,2017,10
313,76,A00303255,26.0,2017-10-23,Cattle,Amakim,VII B,Yardena,,2017,10
314,81,A00303264,31.0,2017-10-23,Jackal,Amakim,VII B,Bet She'An,,2017,10
315,80,A00303270,30.0,2017-10-23,Cattle,Amakim,VII B,Yardena,,2017,10
316,79,A00303261,27.0,2017-10-23,Jackal,Amakim,VII B,Yardena,,2017,10
317,78,A00303259,29.0,2017-10-23,Jackal,Amakim,VII B,Yardena,,2017,10
318,77,A00303258,28.0,2017-10-23,Cattle,Amakim,VII B,Yardena,,2017,10
319,75,A00303256,25.0,2017-10-23,Cattle,Amakim,VII B,Yardena,,2017,10
320,74,A00303009,24.0,2017-10-22,Cattle,Amakim,VII B,Yardena,,2017,10
321,73,A00303008,23.0,2017-10-22,Cattle,Amakim,VII B,Yardena,,2017,10
322,72,A00302213,22.0,2017-10-15,Jackal,Amakim,VII B,Nir Dawid (Tel Amal),,2017,10
323,70,A00301951,20.0,2017-10-08,Jackal,Amakim,VII B,Hamadya,,2017,10
324,71,A00301953,21.0,2017-10-08,Jackal,Amakim,VII B,Merhavya(Qibbuz),,2017,10
325,69,A00300817,19.0,2017-09-19,Jackal,Galil Golan,VII A,She'Ar Yashuv,,2017,9
326,68,A00300048,18.0,2017-09-10,Jackal,Galil Golan,VII A,Hagosherim,,2017,9
327,67,A00299866,17.0,2017-09-06,Jackal,Galil Golan,VII A,She'Ar Yashuv,,2017,9
328,66,A00298899,16.0,2017-08-23,Jackal,Galil Golan,VII A,Yesud Hama'Ala,,2017,8
329,65,A00298319,15.0,2017-08-15,Jackal,Galil Golan,VII A,Dan,,2017,8
330,64,A00296720,14.0,2017-07-23,Jackal,Galil Golan,VII A,Dan,,2017,7
331,63,A00294273,13.0,2017-06-18,Jackal,Amakim,VII B,Hamadya,,2017,6
332,62,A00292656,12.0,2017-05-25,Dog,Galil Maaravi,VII A,Kisra-Sumei,,2017,5
333,61,A00291777,11.0,2017-05-17,Dog,Amakim,VII B,Tamra (Yizre'El),,2017,5
334,60,A00288836,10.0,2017-04-18,Cattle,Galil Golan,VII B,,Sirin,2017,4
335,59,A00288746,9.0,2017-04-12,Dog,Galil Maaravi,VII A,Shelomi,,2017,4
336,58,A00286461,8.0,2017-03-19,Cattle,Galil Golan,VII A,Shamir,,2017,3
337,57,A00285326,7.0,2017-03-05,Dog,Galil Maaravi,VII A,Aramsha,,2017,3
338,56,A00285002,6.0,2017-02-28,Jackal,Galil Golan,VII A,Dan,,2017,2
339,55,A00283619,5.0,2017-02-09,Jackal,Galil Golan,VII B,Kefar Kisch,,2017,2
340,53,A00282774,4.0,2017-02-03,Dog,Galil Golan,VII A,Sede Nehemya,,2017,2
341,52,A00281474,3.0,2017-01-30,Cattle,Galil Golan,VII B,,Sirin,2017,1
342,54,A00281465,2.0,2017-01-15,Jackal,Galil Golan,VII B,Menahemya,,2017,1
343,51,A00281434,1.0,2017-01-12,Jackal,Galil Maaravi,VII A,Me'Ona,,2017,1
344,195,A00280235,29.0,2016-12-28,Dog,Galil Maaravi,VII A,Hurfeish,,2016,12
345,407,A00280040,28.0,2016-12-26,Fox,Negev,V,Yotvata,,2016,12
346,402,A00278493,27.0,2016-12-11,Fox,Negev,V,Yotvata,,2016,12
347,225,A00278432,26.0,2016-12-11,Dog,Galil Maaravi,VII A,Kefar Weradim,,2016,12
348,221,A00277340,25.0,2016-11-28,Fox,Negev,V,Zofar,,2016,11
349,211,A00276260,24.0,2016-11-15,Fox,Galil Golan,I,Kerem Ben Zimra,,2016,11
350,401,A00272783,23.0,2016-09-30,Dog,Galil Golan,I,Kefar Hoshen,,2016,9
351,403,A00272781 ,22.0,2016-09-30,Jackal,Galil Maaravi,VII A,Ma'Alot-Tarshiha,,2016,9
352,205,A00272782 ,23.0,2016-09-30,Dog,Galil Golan,I,Kefar Hoshen,,2016,9
353,409,A00271953,21.0,2016-09-22,Fox,Galil Golan,I,Metula,,2016,9
354,166,A00​271598,20.0,2016-09-19,Jackal,Galil Golan,VII B,Afiqim,,2016,9
355,408,A00271445,19.0,2016-09-18,Fox,Galil Golan,I,Metula,,2016,9
356,200,A00270091,18.0,2016-08-31,Jackal,Galil Maaravi,VII A,Me'Ona,,2016,8
357,210,A00269944,17.0,2016-08-30,Dog,Galil Maaravi,VII A,Hosen,,2016,8
358,253,A00269112,16.0,2016-08-19,Cattle,Galil Golan,VII A,Ghajar,,2016,8
359,398,A00267273001,15.0,2016-07-29,Dog,Amakim,VII A,Hamadya,,2016,7
360,397,A00263334001,14.0,2016-06-16,Dog,Galil Golan,VII A,Metula,,2016,6
361,251,A00259228,13.0,2016-04-27,Cattle,Galil Golan,VII B,Mevo Hamma,,2016,4
362,406,A00258021,12.0,2016-04-12,Fox,Negev,V,Yotvata,,2016,4
363,203,A00257556,11.0,2016-04-05,Dog,Galil Maaravi,VII A,Elqosh,,2016,4
364,218,A00256749,10.0,2016-03-28,Dog,Galil Maaravi,VII A,Ma'Alot-Tarshiha,,2016,3
365,410,A00256023,9.0,2016-03-16,Cattle,Galil Maaravi,VII A,Fassuta,,2016,3
366,412,A00253203,8.0,2016-02-15,Jackal,Galil Golan,VII A,Qiryat Shemona,,2016,2
367,411,A00252850,7.0,2016-02-10,Horse,Galil Golan,I,Qiryat Shemona,,2016,2
368,405,A00252733,6.0,2016-02-09,Dog,Galil Golan,VII A,Qiryat Shemona,,2016,2
369,399,A00252285,5.0,2016-02-04,Cattle,Galil Maaravi,VII A,Fassuta,,2016,2
370,404,A00251787,4.0,2016-01-31,Dog,Galil Golan,VII A,Dishon,,2016,1
371,194,A00250591,2.0,2016-01-17,Dog,Galil Golan,VII A,Jish(Gush Halav),,2016,1
372,400,A11541124,1.0,2016-01-07,Cattle,Galil Golan,VII A,Malkiyya,,2016,1
373,383,A00248754,27.0,2015-12-27,Cattle,Galil Golan,VII,Malkiyya,,2015,12
374,386,A00248021,26.0,2015-12-17,Cattle,Galil Golan,I,Mas'Ade,,2015,12
375,393,A00247459,25.0,2015-12-12,Jackal,Galil Maaravi,VII,Shetula,,2015,12
376,394,A00246969,24.0,2015-12-07,Jackal,Galil Maaravi,I,Shetula,,2015,12
377,396,A00246111,23.0,2015-11-30,Dog,Galil Golan,VIIA,Yir'On,,2015,11
378,381,A00245755,22.0,2015-11-24,Cattle,Galil Golan,I,Kefar Szold,,2015,11
379,387,A00245754,21.0,2015-11-24,Cattle,Galil Golan,VII,Kefar Szold,,2015,11
380,391,A00245753,20.0,2015-11-23,Cattle,Galil Golan,I,Mas'Ade,,2015,11
381,388,A00242858,19.0,2015-10-23,Dog,Galil Golan,VII,Kefar Szold,,2015,10
382,207,A00242714,18.0,2015-10-21,Dog,Galil Golan,VII,Yir'On,,2015,10
383,382,A00242036,17.0,2015-10-13,Cattle,Galil Golan,VII,Shamir,,2015,10
384,217,A00241304,16.0,2015-10-07,Jackal,Galil Maaravi,VII,Shetula,,2015,10
385,257,A00240773,15.0,2015-09-24,Badger,Galil Golan,VII,Ramot,,2015,9
386,392,A00239012,14.0,2015-08-31,Dog,Galil Golan,VII,Mas'Ade,,2015,8
387,222,A00235933,13.0,2015-07-27,Fox,Negev,VII,Samar,,2015,7
388,206,A00235454,12.0,2015-07-21,Cattle,Galil Maaravi,VII,Shomera,,2015,7
389,413,"A00232108
",11.0,2015-06-15,Dog,Galil Maaravi,VII,Abbirim,,2015,6
390,384,A00230844,10.0,2015-06-01,Dog,Galil Golan,VII,Meron,,2015,6
391,389,A00230474,9.0,2015-05-27,Dog,Galil Golan,VII,Meron,,2015,5
392,219,A00229689,7.0,2015-05-19,Dog,Galil Maaravi,VII,Adamit,,2015,5
393,390,A00229771,8.0,2015-05-19,Dog,Galil Golan,VII,Meron,,2015,5
394,395,A00229546,6.0,2015-05-16,Wolf,Galil Golan,VII,Ein Qiniyye,,2015,5
395,385,A00222839,5.0,2015-02-19,Dog,Galil Golan,VII,Dishon,,2015,2
396,246,A00221830,4.0,2015-02-08,Cat,Galil Golan,VII,Natur,,2015,2
397,245,A00221303,3.0,2015-02-02,Wolf,Galil Golan,VII,Odem,,2015,2
398,154,A00221167,2.0,2015-01-30,Dog,Galil Golan,VII,Metula,,2015,1
399,374,A00218962,14.0,2014-12-31,Dog,Galil Golan,VII,Sha'Al,,2014,12
400,216,A00218379,13.0,2014-12-28,Fox,Negev,I,Yotvata,,2014,12
401,379,A00217540,11.0,2014-12-17,Wolf,Galil Golan,VII,Buq'Ata,,2014,12
402,377,A00217539,10.0,2014-12-17,Wolf,Galil Golan,VII,Mas'Ade,,2014,12
403,373,A00217549,12.0,2014-12-17,Dog,Galil Golan,VII,Lahavot Habashan,,2014,12
404,375,A00215280,9.0,2014-11-21,Dog,Galil Golan,VII,Allone Habashan,,2014,11
405,380,A00214486,8.0,2014-11-12,Wolf,Galil Golan,VII,Dan,,2014,11
406,378,A00214084,7.0,2014-11-09,Jackal,Galil Golan,VII,Lahavot Habashan,,2014,11
407,223,A00210619,6.0,2014-09-23,Fox,Negev,I,Yahel,,2014,9
408,376,A00209626,5.0,2014-09-11,Jackal,Galil Golan,VII,Merom Golan,,2014,9
409,372,A00209101,4.0,2014-09-09,Badger,Galil Golan,VII,Shamir,,2014,9
410,170,A00193267,3.0,2014-03-06,Wolf,Galil Golan,VII,Ginnosar,,2014,3
411,256,A00189879,2.0,2014-01-30,Cattle,Galil Golan,VII,Ramat Magshimim,,2014,1
412,133,A00182563,115.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013,11
413,134,A00182564,116.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013,11
414,141,A00182394,26.0,2013-10-30,Dog,Hasharon,VII,Pardes Hanna-Karkur,,2013,10
415,145,A00160170,127.0,2013-10-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013,10
416,146,A00160191,128.0,2013-10-02,Dog,Galil Golan,VII,Qidmat Zevi,,2013,10
417,132,A00179680,25.0,2013-09-30,Cattle,Amakim,I,Kefar Yehoshua,,2013,9
418,131,A00179673,24.0,2013-09-30,Cattle,Amakim,I,Bet Zeid,,2013,9
419,152,A00178189,134.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013,9
420,151,A00178186,133.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013,9
421,126,A00177353,21.0,2013-08-26,Jackal,Galil Golan,I,Ortal,,2013,8
422,128,A00171915,109.0,2013-06-24,Dog,Galil Golan,VII,Eli-Ad,,2013,6
423,138,A00157340,120.0,2013-06-01,Wolf,Galil Golan,VII,Merom Golan,,2013,6
424,130,A00169651,111.0,2013-05-30,Dog,Galil Golan,VII,Ani'Am,,2013,5
425,147,A00168537,18.0,2013-05-20,Dog,Galil Golan,VII,Dan,,2013,5
426,149,A00168251,131.0,2013-05-16,Dog,Galil Golan,VII,Senir,,2013,5
427,144,A00159861,126.0,2013-05-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013,5
428,150,A00159878,132.0,2013-05-02,Dog,Galil Golan,VII,Sha'Al,,2013,5
429,140,A00166971,16.0,2013-05-01,Dog,Amakim,VII,Newe Ur,,2013,5
430,148,A00166686,130.0,2013-04-29,Dog,Galil Golan,VII,Qeshet,,2013,4
431,129,A00165925,14.0,2013-04-22,Dog,Galil Golan,VII,Ani'Am,,2013,4
432,135,A00164350,117.0,2013-04-03,Horse,Galil Golan,VII,Majdal Shams,,2013,4
433,127,A00163886,108.0,2013-03-24,Dog,Galil Golan,VII,Eli-Ad,,2013,3
434,137,A00163015,11.0,2013-03-13,Dog,Galil Golan,VII,Mas'Ade,,2013,3
435,125,A00162598,106.0,2013-03-10,Dog,Galil Golan,VII,Avne Etan,,2013,3
436,139,A00162218,121.0,2013-03-05,Cattle,Galil Golan,VII,Merom Golan,,2013,3
437,136,A00161890,8.0,2013-02-28,Dog,Shfela Vahar,VII,Peza'El,,2013,2
438,142,A00160704,7.0,2013-02-14,Dog,Galil Golan,VII,,Beit Ha'Meches,2013,2
439,143,A00159375,2.0,2013-01-28,Cattle,Galil Golan,VII,Qidmat Zevi,,2013,1
440,248,A00154882,24.0,2012-12-09,Dog,Galil Golan,V7,Qazrin,,2012,12
441,355,A00154876,23.0,2012-12-09,Dog,Galil Golan,V7,,Matsok Orvim,2012,12
442,192,A00149422,22.0,2012-10-10,Cattle,Amakim,V7,Yizre'El,,2012,10
443,356,A00147611,20.0,2012-09-10,Cattle,Galil Golan,V7,,Ramat Sirin,2012,9
444,365,A00143617,19.0,2012-07-23,Cattle,Galil Golan,V7,,Ramat Sirin,2012,7
445,371,A00142971,18.0,2012-07-16,Dog,Galil Golan,V7,Sha'Al,,2012,7
446,190,A00141529,17.0,2012-06-29,Cattle,Galil Golan,V7,Kefar Kisch,,2012,6
447,366,A00141128,15.0,2012-06-26,Cattle,Galil Golan,V7,,Ramat Sirin,2012,6
448,360,A00140981,16.0,2012-06-26,Cattle,Galil Golan,V7,Shadmot Devora,,2012,6
449,370,A00140975,13.0,2012-06-25,Dog,Galil Golan,V7,Majdal Shams,,2012,6
450,359,A00140461,12.0,2012-06-19,Cattle,Amakim,V7,Sede Eliyyahu,,2012,6
451,364,A00139959,11.0,2012-06-13,Dog,Galil Golan,V7,Mas'Ade,,2012,6
452,361,A00139687,10.0,2012-06-11,Dog,Galil Golan,V7,Shamir,,2012,6
453,176,A00139415,9.0,2012-06-07,Dog,Galil Golan,V7,Dafna,,2012,6
454,367,A00140979,14.0,2012-06-05,Cattle,Galil Golan,V7,,Ramat Sirin,2012,6
455,369,A00148072,21.0,2012-05-29,Dog,Galil Golan,V7,Eli-Ad,,2012,5
456,185,A00138478,8.0,2012-05-29,Dog,Galil Golan,V7,Kefar Szold,,2012,5
457,239,A00138475,7.0,2012-05-29,Dog,Galil Golan,V7,Eli-Ad,,2012,5
458,363,A00135038,6.0,2012-04-16,Dog,Galil Golan,V7,Allone Habashan,,2012,4
459,202,A00131607,5.0,2012-03-05,Fox,Galil Golan,V1,Malkiyya,,2012,3
460,358,A00130443,4.0,2012-02-20,Jackal,Amakim,V7,Kefar Ruppin,,2012,2
461,357,A00129268,3.0,2012-02-06,Sheep,Amakim,V7,En Harod(Me'Uhad),,2012,2
462,368,A00127474,2.0,2012-01-16,Dog,Galil Golan,V7,Shamir,,2012,1
463,362,A00126338,1.0,2012-01-03,Jackal,Galil Golan,V1,Avne Etan,,2012,1
464,233,A00125110,32.0,2011-12-19,Dog,Shfela Vahar,VII,Jerusalem,,2011,12
465,243,A00122715,30.0,2011-11-22,Cattle,Galil Golan,I,Ma'Ale Gamla,,2011,11
466,338,A00123820,31.0,2011-11-05,Cattle,Galil Golan,I,Allone Habashan,,2011,11
467,340,A00119672,28.0,2011-10-17,Wolf,Galil Golan,VII,Merom Golan,,2011,10
468,167,A00120419,29.0,2011-09-27,Dog,Galil Golan,VII,Ashdot Ya'Aqov(Me'Uhad),,2011,9
469,339,A00118118,27.0,2011-09-27,Dog,Galil Golan,VII,Majdal Shams,,2011,9
470,252,A00114102,26.0,2011-08-15,Dog,Galil Golan,VII,Afiq,,2011,8
471,341,A00108279,25.0,2011-06-16,Dog,Galil Golan,VII,En Ziwan,,2011,6
472,343,A00104401,23.0,2011-05-05,Cat,Amakim,VII,Newe Etan,,2011,5
473,334,A00104043,20.0,2011-05-02,Cattle,Amakim,VII,Newe Etan,,2011,5
474,344,A00104047,22.0,2011-05-02,Cattle,Amakim,VII,Ma'Oz Hayyim,,2011,5
475,337,A00104041,21.0,2011-05-02,Cattle,Galil Golan,I,Dishon,,2011,5
476,345,A00103759,19.0,2011-04-28,Cattle,Amakim,VII,Newe Etan,,2011,4
477,254,A00103607,16.0,2011-04-27,Dog,Galil Golan,VII,Ein Qiniyye,,2011,4
478,346,A00103598,17.0,2011-04-27,Sheep,Amakim,VII,Newe Etan,,2011,4
479,212,A00103358,15.0,2011-04-21,Jackal,Galil Golan,VII,Ma'Agan,,2011,4
480,347,A00103141,14.0,2011-04-17,Dog,Galil Golan,VII,Majdal Shams,,2011,4
481,348,A00101926,13.0,2011-04-04,Jackal,Amakim,VII,Ma'Oz Hayyim,,2011,4
482,349,A00100898,11.0,2011-03-22,Horse,Galil Golan,I,Dishon,,2011,3
483,336,A00099471,10.0,2011-03-06,Horse,Hasharon,VII,Ar'Ara,,2011,3
484,159,A00098813,9.0,2011-02-25,Dog,Amakim,VII,En Harod(Me'Uhad),,2011,2
485,174,A00098040,8.0,2011-02-17,Badger,Amakim,VII,Kefar Ruppin,,2011,2
486,342,A00105320,24.0,2011-02-17,Cattle,Amakim,VII,Newe Etan,,2011,2
487,350,A00097946,7.0,2011-02-16,Jackal,Amakim,VII,Merhavya(Moshav),,2011,2
488,209,A00097636,6.0,2011-02-13,Dog,Hasharon,VII,Ar'Ara,,2011,2
489,351,A00097401,5.0,2011-02-09,Dog,Galil Golan,I,Dishon,,2011,2
490,354,A00103758,18.0,2011-01-28,Sheep,Amakim,VII,Newe Etan,,2011,1
491,156,A00096026,4.0,2011-01-25,Jackal,Galil Golan,VII,Menahemya,,2011,1
492,352,A00095469,3.0,2011-01-19,Cattle,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2011,1
493,353,A00095322,2.0,2011-01-18,Cattle,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2011,1
494,335,A00093925,12.0,2011-01-03,Badger,Galil Golan,VII,Shadmot Devora,,2011,1
495,441,A00093477,54.0,2010-12-28,Dog,Galil Golan,I,Zefat,,2010,12
496,332,A00093368,53.0,2010-12-27,Dog,Amakim,VII,Merhavya(Moshav),,2010,12
497,197,A00092948,52.0,2010-12-22,Cat,Amakim,VII,Na'Ura,,2010,12
498,168,A00092687,51.0,2010-12-20,Jackal,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2010,12
499,181,A00092532,50.0,2010-12-19,Cattle,Shfela Vahar,III,Kefar Warburg,,2010,12
500,227,A00092471,49.0,2010-12-16,Cattle,Amakim,VII,Merav,,2010,12
501,234,A00092358,48.0,2010-12-15,Jackal,Amakim,VII,Mehola,,2010,12
502,231,A00092152,47.0,2010-12-13,Cattle,Galil Golan,I,Dishon,,2010,12
503,333,A00091588,45.0,2010-12-06,Dog,Galil Golan,VII,Zefat,,2010,12
504,322,A00091593,46.0,2010-12-06,Cattle,Amakim,VII,Hamadya,,2010,12
505,199,A00090976,44.0,2010-11-30,Jackal,Galil Maaravi,I,Fassuta,,2010,11
506,232,A00090997,42.0,2010-11-29,Dog,Galil Golan,VII,Qiryat Shemona,,2010,11
507,184,A00090999,43.0,2010-11-29,Cattle,Amakim,VII,Hamadya,,2010,11
508,247,A00090784,41.0,2010-11-26,Dog,Galil Golan,VII,Allone Habashan,,2010,11
509,442,A00086302,40.0,2010-10-12,Jackal,Amakim,VII,Tirat Zevi,,2010,10
510,196,A00085518,39.0,2010-10-05,Cat,Amakim,VII,Tayibe(Baemeq),,2010,10
511,443,A00085050,38.0,2010-09-28,Fox,Amakim,VII,Kefar Tavor,,2010,9
512,331,A00084553,37.0,2010-09-21,Dog,Amakim,VII,Merhavya(Moshav),,2010,9
513,444,A00084391,36.0,2010-09-20,Sheep,Galil Golan,VII,Zefat,,2010,9
514,155,A00084110,35.0,2010-09-16,Dog,Galil Golan,VII,Yavne'El,,2010,9
515,330,A00083689,34.0,2010-09-13,Jackal,Amakim,VII,Bet She'An,,2010,9
516,173,A00082520,33.0,2010-08-27,Jackal,Amakim,VII,Ma'Oz Hayyim,,2010,8
517,177,A00081924,32.0,2010-08-23,Jackal,Amakim,VII,Sede Eliyyahu,,2010,8
518,244,A00080771,31.0,2010-08-11,Wolf,Galil Golan,VII,Sha'Al,,2010,8
519,178,A00080206,30.0,2010-08-05,Sheep,Galil Golan,VII,Shadmot Devora,,2010,8
520,187,A00079863,29.0,2010-08-02,Dog,Galil Golan,VII,Kefar Blum,,2010,8
521,259,A00079695,28.0,2010-07-30,Cat,Amakim,VII,Afula,,2010,7
522,323,A00079287,27.0,2010-07-27,Cattle,Galil Golan,VII,Dalton,,2010,7
523,329,A00079190,26.0,2010-07-27,Dog,Galil Golan,VII,En Ziwan,,2010,7
524,198,A00078568,25.0,2010-07-19,Sheep,Galil Maaravi,VII,I'Billin,,2010,7
525,157,A00077530,24.0,2010-07-08,Dog,Amakim,VII,Merhavya(Qibbuz),,2010,7
526,164,A00074144,23.0,2010-06-05,Jackal,Amakim,VII,Mizra,,2010,6
527,161,A00073352,22.0,2010-05-30,Jackal,Amakim,VII,En Harod (Ihud),,2010,5
528,255,A00072200,21.0,2010-05-17,Dog,Galil Golan,VII,En Ziwan,,2010,5
529,328,A00071553,20.0,2010-05-10,Dog,Galil Golan,VII,Majdal Shams,,2010,5
530,179,A00069871,19.0,2010-04-22,Cattle,Galil Golan,VII,Hazore'Im,,2010,4
531,258,A00068402,18.0,2010-04-06,Cattle,Galil Maaravi,VII,Akko,,2010,4
532,327,A00067743,17.0,2010-03-23,Dog,Galil Golan,VII,Zefat,,2010,3
533,325,A00067365,16.0,2010-03-21,Dog,Amakim,VII,Bet She'An,,2010,3
534,208,A00067110,15.0,2010-03-16,Wolf,Amakim,VII,Muqeible,,2010,3
535,228,A00067079,14.0,2010-03-16,Dog,Galil Golan,VII,Poriyya Illit,,2010,3
536,321,A00066628,13.0,2010-03-10,Dog,Amakim,VII,Kefar Barukh,,2010,3
537,175,A00066241,12.0,2010-03-04,Jackal,Amakim,VII,Newe Etan,,2010,3
538,261,A00065829,11.0,2010-03-01,Dog,Amakim,VII,Bet She'An,,2010,3
539,165,A00065229,10.0,2010-02-23,Dog,Amakim,VII,Kefar Barukh,,2010,2
540,326,A00065036,9.0,2010-02-22,Dog,Galil Golan,VII,Zefat,,2010,2
541,201,A00064740,8.0,2010-02-18,Jackal,Galil Golan,VII,Lavi,,2010,2
542,162,A00063457,7.0,2010-02-04,Sheep,Amakim,VII,Hefzi-Bah,,2010,2
543,169,A00063169,6.0,2010-02-02,Jackal,Amakim,VII,Nir Dawid (Tel Amal),,2010,2
544,191,A00063048,5.0,2010-02-01,Cattle,Galil Golan,VII,Dalton,,2010,2
545,324,A00062052,4.0,2010-01-20,Dog,Galil Golan,VII,Zefat,,2010,1
546,260,A00061920,3.0,2010-01-18,Dog,Galil Golan,VII,Zefat,,2010,1
547,250,A00061403,2.0,2010-01-11,Dog,Galil Golan,VII,Majdal Shams,,2010,1
548,163,A00060878,1.0,2010-01-04,Dog,Amakim,VII,Bet Alfa,,2010,1
549,440,A00060470,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
550,280,A00059772​,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
551,439,A00059772,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
552,300,A00059558​,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
553,438,A00059558,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
554,299,A00059216​,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
555,295,A00059015​,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
556,437,A00059215,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
557,436,A00059015,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
558,279,A00058431​,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
559,224,A00057739​,52.0,2009-11-30,Cattle,Amakim,VII,Bet Rimmon,,2009,11
560,435,A00058431,52.0,2009-11-30,Jackal,Amakim,VII,Rumat Heib,,2009,11
561,290,A00060470​,58.0,2009-11-29,Dog,Galil Golan,VII,Hazor Hagelilit,,2009,11
562,230,A00057476​,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
563,433,A00057476,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
564,284,A00057474​,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
565,434,A00057739,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
566,283,A00057101​,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
567,432,A00057474,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
568,431,A00057102,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
569,276,A00056787​,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
570,430,A00056791,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
571,282,A00056787​,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
572,281,​A00056277,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
573,429,A00056787,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
574,427,A00056261,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009,11
